Sensor Name,Timestamp,Week,Week Day,Unix,Slice,Relative Time,Longitude,Latitude,mean_PM10,mean_PM1,mean_CO,mean_NO2,Date
PER_AIRMON_MESH1973150,25/12/2019 00:00,4,Tuesday,1577231580,1752479,258780,-1.615699,54.959784,4.019333333,1.310666667,327.5530507,28.19624,25
PER_AIRMON_MESH1973150,25/12/2019 00:15,4,Wednesday,1577232480,1752480,259680,-1.615699,54.959784,3.970666667,1.267333333,328.7216377,28.52837333,25
PER_AIRMON_MESH1973150,25/12/2019 00:30,4,Wednesday,1577233380,1752481,260580,-1.615699,54.959784,3.975333333,1.335333333,331.2462863,31.26064,25
PER_AIRMON_MESH1973150,25/12/2019 00:45,4,Wednesday,1577234280,1752482,261480,-1.615699,54.959784,3.885333333,1.212,326.8142967,25.55922667,25
PER_AIRMON_MESH1973150,25/12/2019 01:00,4,Wednesday,1577235180,1752483,262380,-1.615699,54.959784,3.816666667,1.252666667,331.3116277,28.96954667,25
PER_AIRMON_MESH1973150,25/12/2019 01:15,4,Wednesday,1577236080,1752484,263280,-1.615699,54.959784,4.336,1.514666667,328.9278903,29.74034667,25
PER_AIRMON_MESH1973150,25/12/2019 01:30,4,Wednesday,1577236980,1752485,264180,-1.615699,54.959784,4.019333333,1.451333333,323.2183097,29.51976,25
PER_AIRMON_MESH1973150,25/12/2019 01:45,4,Wednesday,1577237880,1752486,265080,-1.615699,54.959784,4.401333333,1.473333333,330.5030287,28.37922667,25
PER_AIRMON_MESH1973150,25/12/2019 02:00,4,Wednesday,1577238780,1752487,265980,-1.615699,54.959784,3.385333333,1.187333333,328.6006493,28.91314667,25
PER_AIRMON_MESH1973150,25/12/2019 02:15,4,Wednesday,1577239680,1752488,266880,-1.615699,54.959784,3.349333333,1.186666667,324.3165937,27.95434667,25
PER_AIRMON_MESH1973150,25/12/2019 02:30,4,Wednesday,1577240580,1752489,267780,-1.615699,54.959784,3.314,1.156,320.7409113,28.60232,25
PER_AIRMON_MESH1973150,25/12/2019 02:45,4,Wednesday,1577241480,1752490,268680,-1.615699,54.959784,3.373333333,1.244666667,323.3037267,27.83402667,25
PER_AIRMON_MESH1973150,25/12/2019 03:00,4,Wednesday,1577242380,1752491,269580,-1.615699,54.959784,3.527333333,1.270666667,332.2057963,28.69882667,25
PER_AIRMON_MESH1973150,25/12/2019 03:15,4,Wednesday,1577243280,1752492,270480,-1.615699,54.959784,3.074666667,1.128,322.8117583,28.15488,25
PER_AIRMON_MESH1973150,25/12/2019 03:30,4,Wednesday,1577244180,1752493,271380,-1.615699,54.959784,2.591333333,0.971333333,319.976662,25.40256,25
PER_AIRMON_MESH1973150,25/12/2019 03:45,4,Wednesday,1577245080,1752494,272280,-1.615699,54.959784,2.808,0.938,339.4955533,26.23352,25
PER_AIRMON_MESH1973150,25/12/2019 04:00,4,Wednesday,1577245980,1752495,273180,-1.615699,54.959784,3.638,1.360666667,340.7787167,26.35885333,25
PER_AIRMON_MESH1973150,25/12/2019 04:15,4,Wednesday,1577246880,1752496,274080,-1.615699,54.959784,3.456666667,1.325333333,329.3373423,28.25514667,25
PER_AIRMON_MESH1973150,25/12/2019 04:30,4,Wednesday,1577247780,1752497,274980,-1.615699,54.959784,3.01,1.108,321.5705783,28.69882667,25
PER_AIRMON_MESH1973150,25/12/2019 04:45,4,Wednesday,1577248680,1752498,275880,-1.615699,54.959784,2.676,0.955333333,334.3035127,30.35824,25
PER_AIRMON_MESH1973150,25/12/2019 05:00,4,Wednesday,1577249580,1752499,276780,-1.615699,54.959784,2.826,1.024,334.384197,29.25029333,25
PER_AIRMON_MESH1973150,25/12/2019 05:15,4,Wednesday,1577250480,1752500,277680,-1.615699,54.959784,2.873333333,1.080666667,333.9260443,28.51458667,25
PER_AIRMON_MESH1973150,25/12/2019 05:30,4,Wednesday,1577251380,1752501,278580,-1.615699,54.959784,3.471333333,1.216,326.6377377,28.30653333,25
PER_AIRMON_MESH1973150,25/12/2019 05:45,4,Wednesday,1577252280,1752502,279480,-1.615699,54.959784,3.39,1.096,332.5534947,30.1928,25
PER_AIRMON_MESH1973150,25/12/2019 06:00,4,Wednesday,1577253180,1752503,280380,-1.615699,54.959784,3.218666667,1.111333333,352.6596947,26.72733333,25
PER_AIRMON_MESH1973150,25/12/2019 06:15,4,Wednesday,1577254080,1752504,281280,-1.615699,54.959784,3.048666667,0.899333333,356.6444473,31.68928,25
PER_AIRMON_MESH1973150,25/12/2019 06:30,4,Wednesday,1577254980,1752505,282180,-1.615699,54.959784,3.752666667,0.828666667,338.97725,31.51381333,25
PER_AIRMON_MESH1973150,25/12/2019 06:45,4,Wednesday,1577255880,1752506,283080,-1.615699,54.959784,3.351333333,0.791333333,328.7470567,29.38690667,25
PER_AIRMON_MESH1973150,25/12/2019 07:00,4,Wednesday,1577256780,1752507,283980,-1.615699,54.959784,4.3,1.249333333,357.861735,27.8804,25
PER_AIRMON_MESH1973150,25/12/2019 07:15,4,Wednesday,1577257680,1752508,284880,-1.615699,54.959784,4.332666667,1.367333333,343.3077927,31.14533333,25
PER_AIRMON_MESH1973150,25/12/2019 07:30,4,Wednesday,1577258580,1752509,285780,-1.615699,54.959784,4.568,1.486666667,353.0152553,36.67629333,25
PER_AIRMON_MESH1973150,25/12/2019 07:45,4,Wednesday,1577259480,1752510,286680,-1.615699,54.959784,5.310666667,1.563333333,415.3254683,36.33664,25
PER_AIRMON_MESH1973150,25/12/2019 08:00,4,Wednesday,1577260380,1752511,287580,-1.615699,54.959784,5.473333333,1.668666667,429.7722387,32.6556,25
PER_AIRMON_MESH1973150,25/12/2019 08:15,4,Wednesday,1577261280,1752512,288480,-1.615699,54.959784,5.896666667,1.728666667,379.4095663,37.79802667,25
PER_AIRMON_MESH1973150,25/12/2019 08:30,4,Wednesday,1577262180,1752513,289380,-1.615699,54.959784,7.32,2.046,366.957615,37.25784,25
PER_AIRMON_MESH1973150,25/12/2019 08:45,4,Wednesday,1577263080,1752514,290280,-1.615699,54.959784,6.965333333,1.962,423.7635077,33.05666667,25
PER_AIRMON_MESH1973150,25/12/2019 09:00,4,Wednesday,1577263980,1752515,291180,-1.615699,54.959784,5.989333333,1.522666667,404.8593287,39.68930667,25
PER_AIRMON_MESH1973150,25/12/2019 09:15,4,Wednesday,1577264880,1752516,292080,-1.615699,54.959784,5.372,1.092666667,370.1279673,34.67346667,25
PER_AIRMON_MESH1973150,25/12/2019 09:30,4,Wednesday,1577265780,1752517,292980,-1.615699,54.959784,5.88,1.282,410.1892273,41.60816,25
PER_AIRMON_MESH1973150,25/12/2019 09:45,4,Wednesday,1577266680,1752518,293880,-1.615699,54.959784,7.322666667,1.582666667,423.496341,43.38789333,25
PER_AIRMON_MESH1973150,25/12/2019 10:00,4,Wednesday,1577267580,1752519,294780,-1.615699,54.959784,8.488,2.121333333,399.1411223,46.54378667,25
PER_AIRMON_MESH1973150,25/12/2019 10:15,4,Wednesday,1577268480,1752520,295680,-1.615699,54.959784,8.08,1.894,407.89709,49.98168,25
PER_AIRMON_MESH1973150,25/12/2019 10:30,4,Wednesday,1577269380,1752521,296580,-1.615699,54.959784,6.93,1.399333333,394.630662,40.22322667,25
PER_AIRMON_MESH1973150,25/12/2019 10:45,4,Wednesday,1577270280,1752522,297480,-1.615699,54.959784,4.364666667,0.726666667,357.347859,33.746,25
PER_AIRMON_MESH1973150,25/12/2019 11:00,4,Wednesday,1577271180,1752523,298380,-1.615699,54.959784,3.774666667,0.57,352.6362603,30.68285333,25
PER_AIRMON_MESH1973150,25/12/2019 11:15,4,Wednesday,1577272080,1752524,299280,-1.615699,54.959784,3.994,0.570666667,357.48732,27.95810667,25
PER_AIRMON_MESH1973150,25/12/2019 11:30,4,Wednesday,1577272980,1752525,300180,-1.615699,54.959784,3.039333333,0.548666667,351.6311793,26.59573333,25
PER_AIRMON_MESH1973150,25/12/2019 11:45,4,Wednesday,1577273880,1752526,301080,-1.615699,54.959784,3.783333333,0.653333333,353.5096663,31.27442667,25
PER_AIRMON_MESH1973150,25/12/2019 12:00,4,Wednesday,1577274780,1752527,301980,-1.615699,54.959784,3.260666667,0.650666667,363.3491857,28.56973333,25
PER_AIRMON_MESH1973150,25/12/2019 12:15,4,Wednesday,1577275680,1752528,302880,-1.615699,54.959784,3.224666667,0.559333333,354.2304057,28.35165333,25
PER_AIRMON_MESH1973150,25/12/2019 12:30,4,Wednesday,1577276580,1752529,303780,-1.615699,54.959784,2.76,0.47,353.008767,27.78514667,25
PER_AIRMON_MESH1973150,25/12/2019 12:45,4,Wednesday,1577277480,1752530,304680,-1.615699,54.959784,2.270666667,0.376,347.7136763,26.696,25
PER_AIRMON_MESH1973150,25/12/2019 13:00,4,Wednesday,1577278380,1752531,305580,-1.615699,54.959784,1.378,0.269333333,352.2428383,28.99336,25
PER_AIRMON_MESH1973150,25/12/2019 13:15,4,Wednesday,1577279280,1752532,306480,-1.615699,54.959784,1.556,0.276666667,349.6902517,31.21552,25
PER_AIRMON_MESH1973150,25/12/2019 13:30,4,Wednesday,1577280180,1752533,307380,-1.615699,54.959784,1.356666667,0.249333333,347.1989607,25.45269333,25
PER_AIRMON_MESH1973150,25/12/2019 13:45,4,Wednesday,1577281080,1752534,308280,-1.615699,54.959784,1.494,0.267333333,346.6793597,27.19482667,25
PER_AIRMON_MESH1973150,25/12/2019 14:00,4,Wednesday,1577281980,1752535,309180,-1.615699,54.959784,1.302666667,0.260666667,360.7797293,31.46117333,25
PER_AIRMON_MESH1973150,25/12/2019 14:15,4,Wednesday,1577282880,1752536,310080,-1.615699,54.959784,1.392,0.219333333,357.2666403,30.19405333,25
PER_AIRMON_MESH1973150,25/12/2019 14:30,4,Wednesday,1577283780,1752537,310980,-1.615699,54.959784,1.249333333,0.219333333,354.6274153,30.85205333,25
PER_AIRMON_MESH1973150,25/12/2019 14:45,4,Wednesday,1577284680,1752538,311880,-1.615699,54.959784,1.621333333,0.282666667,354.4829927,31.80333333,25
PER_AIRMON_MESH1973150,25/12/2019 15:00,4,Wednesday,1577285580,1752539,312780,-1.615699,54.959784,1.36,0.288666667,355.657381,32.32848,25
PER_AIRMON_MESH1973150,25/12/2019 15:15,4,Wednesday,1577286480,1752540,313680,-1.615699,54.959784,1.350666667,0.29,425.1890327,32.07405333,25
PER_AIRMON_MESH1973150,25/12/2019 15:30,4,Wednesday,1577287380,1752541,314580,-1.615699,54.959784,1.975333333,0.34,354.9853423,38.17653333,25
PER_AIRMON_MESH1973150,25/12/2019 15:45,4,Wednesday,1577288280,1752542,315480,-1.615699,54.959784,1.708,0.39,364.618838,34.15834667,25
PER_AIRMON_MESH1973150,25/12/2019 16:00,4,Wednesday,1577289180,1752543,316380,-1.615699,54.959784,1.803333333,0.422666667,368.478862,35.15224,25
PER_AIRMON_MESH1973150,25/12/2019 16:15,4,Wednesday,1577290080,1752544,317280,-1.615699,54.959784,1.893333333,0.428,380.789215,42.34637333,25
PER_AIRMON_MESH1973150,25/12/2019 16:30,4,Wednesday,1577290980,1752545,318180,-1.615699,54.959784,1.764,0.419333333,380.927989,41.93277333,25
PER_AIRMON_MESH1973150,25/12/2019 16:45,4,Wednesday,1577291880,1752546,319080,-1.615699,54.959784,2.371333333,0.534,459.0778267,49.87765333,25
PER_AIRMON_MESH1973150,25/12/2019 17:00,4,Wednesday,1577292780,1752547,319980,-1.615699,54.959784,1.218666667,0.284666667,356.6902473,40.10792,25
PER_AIRMON_MESH1973150,25/12/2019 17:15,4,Wednesday,1577293680,1752548,320880,-1.615699,54.959784,1.306,0.304,382.5045013,49.90522667,25
PER_AIRMON_MESH1973150,25/12/2019 17:30,4,Wednesday,1577294580,1752549,321780,-1.615699,54.959784,1.892,0.503333333,397.9536047,48.01770667,25
PER_AIRMON_MESH1973150,25/12/2019 17:45,4,Wednesday,1577295480,1752550,322680,-1.615699,54.959784,2.262,0.625333333,379.3514003,40.38741333,25
PER_AIRMON_MESH1973150,25/12/2019 18:00,4,Wednesday,1577296380,1752551,323580,-1.615699,54.959784,2.372666667,0.698,371.8024153,36.01453333,25
PER_AIRMON_MESH1973150,25/12/2019 18:15,4,Wednesday,1577297280,1752552,324480,-1.615699,54.959784,2.186,0.7,388.8084897,46.14146667,25
PER_AIRMON_MESH1973150,25/12/2019 18:30,4,Wednesday,1577298180,1752553,325380,-1.615699,54.959784,2.369333333,0.741333333,368.358408,46.30565333,25
PER_AIRMON_MESH1973150,25/12/2019 18:45,4,Wednesday,1577299080,1752554,326280,-1.615699,54.959784,2.734,0.772666667,400.7619843,67.14733333,25
PER_AIRMON_MESH1973150,25/12/2019 19:00,4,Wednesday,1577299980,1752555,327180,-1.615699,54.959784,4.263333333,1.349333333,415.692021,69.53618667,25
PER_AIRMON_MESH1973150,25/12/2019 19:15,4,Wednesday,1577300880,1752556,328080,-1.615699,54.959784,5.368666667,1.688,452.1399663,73.26234667,25
PER_AIRMON_MESH1973150,25/12/2019 19:30,4,Wednesday,1577301780,1752557,328980,-1.615699,54.959784,2.827333333,0.881333333,377.9128223,45.74666667,25
PER_AIRMON_MESH1973150,25/12/2019 19:45,4,Wednesday,1577302680,1752558,329880,-1.615699,54.959784,2.916,0.816666667,397.1355403,58.10578667,25
PER_AIRMON_MESH1973150,25/12/2019 20:00,4,Wednesday,1577303580,1752559,330780,-1.615699,54.959784,2.214666667,0.753333333,367.626524,51.10842667,25
PER_AIRMON_MESH1973150,25/12/2019 20:15,4,Wednesday,1577304480,1752560,331680,-1.615699,54.959784,2.188666667,0.754,416.6493173,68.50218667,25
PER_AIRMON_MESH1973150,25/12/2019 20:30,4,Wednesday,1577305380,1752561,332580,-1.615699,54.959784,2.529333333,0.881333333,392.658514,59.90808,25
PER_AIRMON_MESH1973150,25/12/2019 20:45,4,Wednesday,1577306280,1752562,333480,-1.615699,54.959784,2.191333333,0.801333333,360.6238567,36.18498667,25
PER_AIRMON_MESH1973150,25/12/2019 21:00,4,Wednesday,1577307180,1752563,334380,-1.615699,54.959784,3.31,1.076666667,372.323543,41.31989333,25
PER_AIRMON_MESH1973150,25/12/2019 21:15,4,Wednesday,1577308080,1752564,335280,-1.615699,54.959784,3.33,1.064666667,366.392672,49.37506667,25
PER_AIRMON_MESH1973150,25/12/2019 21:30,4,Wednesday,1577308980,1752565,336180,-1.615699,54.959784,2.451333333,0.804666667,373.5526623,42.66221333,25
PER_AIRMON_MESH1973150,25/12/2019 21:45,4,Wednesday,1577309880,1752566,337080,-1.615699,54.959784,3.522,1.044,354.2681143,37.66016,25
PER_AIRMON_MESH1973150,25/12/2019 22:00,4,Wednesday,1577310780,1752567,337980,-1.615699,54.959784,3.208,0.982666667,343.683658,33.60186667,25
PER_AIRMON_MESH1973150,25/12/2019 22:15,4,Wednesday,1577311680,1752568,338880,-1.615699,54.959784,3.218,1.175333333,332.3712107,32.00762667,25
PER_AIRMON_MESH1973150,25/12/2019 22:30,4,Wednesday,1577312580,1752569,339780,-1.615699,54.959784,3.352,1.212,334.3717547,29.73282667,25
PER_AIRMON_MESH1973150,25/12/2019 22:45,4,Wednesday,1577313480,1752570,340680,-1.615699,54.959784,3.245333333,1.3,341.44816,33.80992,25
PER_AIRMON_MESH1973150,25/12/2019 23:00,4,Wednesday,1577314380,1752571,341580,-1.615699,54.959784,3.186666667,1.287333333,346.2480763,36.85802667,25
PER_AIRMON_MESH1973150,25/12/2019 23:15,4,Wednesday,1577315280,1752572,342480,-1.615699,54.959784,3.448666667,1.393333333,355.5273853,50.02304,25
PER_AIRMON_MESH1973150,25/12/2019 23:30,4,Wednesday,1577316180,1752573,343380,-1.615699,54.959784,4.529333333,1.714666667,364.934629,42.81762667,25
PER_AIRMON_MESH1973150,25/12/2019 23:45,4,Wednesday,1577317080,1752574,344280,-1.615699,54.959784,5.139333333,1.97,379.4015513,39.43989333,25
PER_AIRMON_MESH1973150,26/12/2019 00:00,4,Wednesday,1577317980,1752575,345180,-1.615699,54.959784,4.982,2.018,378.4869253,43.5972,26
PER_AIRMON_MESH1973150,26/12/2019 00:15,4,Thursday,1577318880,1752576,346080,-1.615699,54.959784,4.838666667,1.987333333,361.2262793,34.62584,26
PER_AIRMON_MESH1973150,26/12/2019 00:30,4,Thursday,1577319780,1752577,346980,-1.615699,54.959784,6.314666667,2.240666667,354.1919337,35.5696,26
PER_AIRMON_MESH1973150,26/12/2019 00:45,4,Thursday,1577320680,1752578,347880,-1.615699,54.959784,4.978,2.050666667,348.581052,33.37,26
PER_AIRMON_MESH1973150,26/12/2019 01:00,4,Thursday,1577321580,1752579,348780,-1.615699,54.959784,5.836666667,2.388,355.1245743,35.56584,26
PER_AIRMON_MESH1973150,26/12/2019 01:15,4,Thursday,1577322480,1752580,349680,-1.615699,54.959784,5.545333333,2.282,350.8673117,29.57490667,26
PER_AIRMON_MESH1973150,26/12/2019 01:30,4,Thursday,1577323380,1752581,350580,-1.615699,54.959784,5.736,2.410666667,351.9249863,30.12762667,26
PER_AIRMON_MESH1973150,26/12/2019 01:45,4,Thursday,1577324280,1752582,351480,-1.615699,54.959784,6.215333333,2.396,355.8642443,29.70901333,26
PER_AIRMON_MESH1973150,26/12/2019 02:00,4,Thursday,1577325180,1752583,352380,-1.615699,54.959784,5.998,2.359333333,355.0985447,28.62362667,26
PER_AIRMON_MESH1973150,26/12/2019 02:15,4,Thursday,1577326080,1752584,353280,-1.615699,54.959784,6.313333333,2.427333333,358.7226223,27.06949333,26
PER_AIRMON_MESH1973150,26/12/2019 02:30,4,Thursday,1577326980,1752585,354180,-1.615699,54.959784,5.223333333,1.828666667,350.0218437,28.11352,26
PER_AIRMON_MESH1973150,26/12/2019 02:45,4,Thursday,1577327880,1752586,355080,-1.615699,54.959784,2.343333333,0.871333333,335.5208003,27.48434667,26
PER_AIRMON_MESH1973150,26/12/2019 03:00,4,Thursday,1577328780,1752587,355980,-1.615699,54.959784,2.204,0.747333333,337.390509,24.24197333,26
PER_AIRMON_MESH1973150,26/12/2019 03:15,4,Thursday,1577329680,1752588,356880,-1.615699,54.959784,1.934,0.519333333,346.7626393,24.2144,26
PER_AIRMON_MESH1973150,26/12/2019 03:30,4,Thursday,1577330580,1752589,357780,-1.615699,54.959784,2.014,0.504,352.87526,25.16818667,26
PER_AIRMON_MESH1973150,26/12/2019 03:45,4,Thursday,1577331480,1752590,358680,-1.615699,54.959784,1.969333333,0.468666667,356.2504147,28.30778667,26
PER_AIRMON_MESH1973150,26/12/2019 04:00,4,Thursday,1577332380,1752591,359580,-1.615699,54.959784,1.875333333,0.402,347.2069757,26.03298667,26
PER_AIRMON_MESH1973150,26/12/2019 04:15,4,Thursday,1577333280,1752592,360480,-1.615699,54.959784,1.989333333,0.368,328.4914927,26.49797333,26
PER_AIRMON_MESH1973150,26/12/2019 04:30,4,Thursday,1577334180,1752593,361380,-1.615699,54.959784,1.773333333,0.344666667,328.8720907,27.73,26
PER_AIRMON_MESH1973150,26/12/2019 04:45,4,Thursday,1577335080,1752594,362280,-1.615699,54.959784,1.525333333,0.333333333,325.1903813,28.22757333,26
PER_AIRMON_MESH1973150,26/12/2019 05:00,4,Thursday,1577335980,1752595,363180,-1.615699,54.959784,1.466,0.305333333,323.7836343,27.5232,26
PER_AIRMON_MESH1973150,26/12/2019 05:15,4,Thursday,1577336880,1752596,364080,-1.615699,54.959784,1.759333333,0.304,326.3480527,25.68330667,26
PER_AIRMON_MESH1973150,26/12/2019 05:30,4,Thursday,1577337780,1752597,364980,-1.615699,54.959784,1.39,0.29,324.7012373,27.79642667,26
PER_AIRMON_MESH1973150,26/12/2019 05:45,4,Thursday,1577338680,1752598,365880,-1.615699,54.959784,1.55,0.305333333,324.455673,26.46037333,26
PER_AIRMON_MESH1973150,26/12/2019 06:00,4,Thursday,1577339580,1752599,366780,-1.615699,54.959784,1.508666667,0.328666667,326.9535287,29.16381333,26
PER_AIRMON_MESH1973150,26/12/2019 06:15,4,Thursday,1577340480,1752600,367680,-1.615699,54.959784,2.277333333,0.393333333,331.1584267,29.37061333,26
PER_AIRMON_MESH1973150,26/12/2019 06:30,4,Thursday,1577341380,1752601,368580,-1.615699,54.959784,2.399333333,0.516,333.685747,30.87461333,26
PER_AIRMON_MESH1973150,26/12/2019 06:45,4,Thursday,1577342280,1752602,369480,-1.615699,54.959784,2.446,0.65,338.374064,30.62896,26
PER_AIRMON_MESH1973150,26/12/2019 07:00,4,Thursday,1577343180,1752603,370380,-1.615699,54.959784,2.836,0.68,342.669646,29.03973333,26
PER_AIRMON_MESH1973150,26/12/2019 07:15,4,Thursday,1577344080,1752604,371280,-1.615699,54.959784,3.509333333,0.882,347.2563633,31.71810667,26
PER_AIRMON_MESH1973150,26/12/2019 07:30,4,Thursday,1577344980,1752605,372180,-1.615699,54.959784,3.545333333,0.998666667,346.5783707,31.36466667,26
PER_AIRMON_MESH1973150,26/12/2019 07:45,4,Thursday,1577345880,1752606,373080,-1.615699,54.959784,3.46,0.928666667,349.7314717,31.15661333,26
PER_AIRMON_MESH1973150,26/12/2019 08:00,4,Thursday,1577346780,1752607,373980,-1.615699,54.959784,4.230666667,0.890666667,351.8931553,31.33834667,26
PER_AIRMON_MESH1973150,26/12/2019 08:15,4,Thursday,1577347680,1752608,374880,-1.615699,54.959784,4.196,0.969333333,377.612985,33.2948,26
PER_AIRMON_MESH1973150,26/12/2019 08:30,4,Thursday,1577348580,1752609,375780,-1.615699,54.959784,4.54,1.139333333,403.7060083,33.9904,26
PER_AIRMON_MESH1973150,26/12/2019 08:45,4,Thursday,1577349480,1752610,376680,-1.615699,54.959784,5.409333333,1.335333333,402.7413077,34.10946667,26
PER_AIRMON_MESH1973150,26/12/2019 09:00,4,Thursday,1577350380,1752611,377580,-1.615699,54.959784,6.235333333,1.725333333,380.9860023,35.40290667,26
PER_AIRMON_MESH1973150,26/12/2019 09:15,4,Thursday,1577351280,1752612,378480,-1.615699,54.959784,7.137333333,1.971333333,382.8957097,35.16978667,26
PER_AIRMON_MESH1973150,26/12/2019 09:30,4,Thursday,1577352180,1752613,379380,-1.615699,54.959784,7.687333333,1.986,378.8512643,35.49064,26
PER_AIRMON_MESH1973150,26/12/2019 09:45,4,Thursday,1577353080,1752614,380280,-1.615699,54.959784,7.386666667,1.919333333,369.3927247,34.67722667,26
PER_AIRMON_MESH1973150,26/12/2019 10:00,4,Thursday,1577353980,1752615,381180,-1.615699,54.959784,6.977333333,1.818666667,367.4308817,36.80413333,26
PER_AIRMON_MESH1973150,26/12/2019 10:15,4,Thursday,1577354880,1752616,382080,-1.615699,54.959784,7.792,1.772666667,364.3109857,37.78549333,26
PER_AIRMON_MESH1973150,26/12/2019 10:30,4,Thursday,1577355780,1752617,382980,-1.615699,54.959784,7.74,2.073333333,377.037279,36.87933333,26
PER_AIRMON_MESH1973150,26/12/2019 10:45,4,Thursday,1577356680,1752618,383880,-1.615699,54.959784,7.597333333,1.939333333,369.9239283,35.7576,26
PER_AIRMON_MESH1973150,26/12/2019 11:00,4,Thursday,1577357580,1752619,384780,-1.615699,54.959784,8.922,2.167333333,375.2749713,38.90597333,26
PER_AIRMON_MESH1973150,26/12/2019 11:15,4,Thursday,1577358480,1752620,385680,-1.615699,54.959784,8.39,2.122666667,370.8067233,38.48861333,26
PER_AIRMON_MESH1973150,26/12/2019 11:30,4,Thursday,1577359380,1752621,386580,-1.615699,54.959784,8.124666667,1.905333333,372.861693,40.93637333,26
PER_AIRMON_MESH1973150,26/12/2019 11:45,4,Thursday,1577360280,1752622,387480,-1.615699,54.959784,7.250666667,1.686,371.7140213,38.0888,26
PER_AIRMON_MESH1973150,26/12/2019 12:00,4,Thursday,1577361180,1752623,388380,-1.615699,54.959784,7.030666667,1.479333333,373.503351,41.03413333,26
PER_AIRMON_MESH1973150,26/12/2019 12:15,4,Thursday,1577362080,1752624,389280,-1.615699,54.959784,6.504666667,1.322666667,366.3985497,39.29576,26
PER_AIRMON_MESH1973150,26/12/2019 12:30,4,Thursday,1577362980,1752625,390180,-1.615699,54.959784,6.059333333,1.218666667,391.6233577,34.5544,26
PER_AIRMON_MESH1973150,26/12/2019 12:45,4,Thursday,1577363880,1752626,391080,-1.615699,54.959784,6.249333333,1.071333333,373.9097497,41.08050667,26
PER_AIRMON_MESH1973150,26/12/2019 13:00,4,Thursday,1577364780,1752627,391980,-1.615699,54.959784,6.069333333,1.001333333,375.078184,40.32725333,26
PER_AIRMON_MESH1973150,26/12/2019 13:15,4,Thursday,1577365680,1752628,392880,-1.615699,54.959784,5.033333333,0.854,377.2114717,36.29528,26
PER_AIRMON_MESH1973150,26/12/2019 13:30,4,Thursday,1577366580,1752629,393780,-1.615699,54.959784,4.828666667,0.840666667,369.1888383,39.19549333,26
PER_AIRMON_MESH1973150,26/12/2019 13:45,4,Thursday,1577367480,1752630,394680,-1.615699,54.959784,4.780666667,0.820666667,368.942129,42.01925333,26
PER_AIRMON_MESH1973150,26/12/2019 14:00,4,Thursday,1577368380,1752631,395580,-1.615699,54.959784,4.504666667,0.806666667,370.7508473,41.86258667,26
PER_AIRMON_MESH1973150,26/12/2019 14:15,4,Thursday,1577369280,1752632,396480,-1.615699,54.959784,4.769333333,0.812,376.445772,41.21085333,26
PER_AIRMON_MESH1973150,26/12/2019 14:30,4,Thursday,1577370180,1752633,397380,-1.615699,54.959784,4.644,0.837333333,372.8063513,38.77312,26
PER_AIRMON_MESH1973150,26/12/2019 14:45,4,Thursday,1577371080,1752634,398280,-1.615699,54.959784,4.806666667,0.876666667,371.4389923,37.64762667,26
PER_AIRMON_MESH1973150,26/12/2019 15:00,4,Thursday,1577371980,1752635,399180,-1.615699,54.959784,4.652,0.896666667,387.2079323,38.0512,26
PER_AIRMON_MESH1973150,26/12/2019 15:15,4,Thursday,1577372880,1752636,400080,-1.615699,54.959784,5.546666667,1.123333333,388.3360627,43.83909333,26
PER_AIRMON_MESH1973150,26/12/2019 15:30,4,Thursday,1577373780,1752637,400980,-1.615699,54.959784,5.562,1.068,408.3927223,43.0708,26
PER_AIRMON_MESH1973150,26/12/2019 15:45,4,Thursday,1577374680,1752638,401880,-1.615699,54.959784,5.586666667,1.034,415.14036,39.50005333,26
PER_AIRMON_MESH1973150,26/12/2019 16:00,4,Thursday,1577375580,1752639,402780,-1.615699,54.959784,5.312,0.980666667,406.1781397,43.39792,26
PER_AIRMON_MESH1973150,26/12/2019 16:15,4,Thursday,1577376480,1752640,403680,-1.615699,54.959784,6.160666667,1.065333333,415.3843213,45.46466667,26
PER_AIRMON_MESH1973150,26/12/2019 16:30,4,Thursday,1577377380,1752641,404580,-1.615699,54.959784,6.093333333,1.086,396.60052,43.00938667,26
PER_AIRMON_MESH1973150,26/12/2019 16:45,4,Thursday,1577378280,1752642,405480,-1.615699,54.959784,6.92,1.191333333,393.547721,47.29202667,26
PER_AIRMON_MESH1973150,26/12/2019 17:00,4,Thursday,1577379180,1752643,406380,-1.615699,54.959784,6.976,1.172666667,384.712672,39.78330667,26
PER_AIRMON_MESH1973150,26/12/2019 17:15,4,Thursday,1577380080,1752644,407280,-1.615699,54.959784,8.318666667,1.315333333,388.366596,49.88141333,26
PER_AIRMON_MESH1973150,26/12/2019 17:30,4,Thursday,1577380980,1752645,408180,-1.615699,54.959784,8.170666667,1.33,389.2098503,45.14005333,26
PER_AIRMON_MESH1973150,26/12/2019 17:45,4,Thursday,1577381880,1752646,409080,-1.615699,54.959784,9.354,1.448666667,380.8632583,44.37552,26
PER_AIRMON_MESH1973150,26/12/2019 18:00,4,Thursday,1577382780,1752647,409980,-1.615699,54.959784,8.445333333,1.33,379.678107,44.29154667,26
PER_AIRMON_MESH1973150,26/12/2019 18:15,4,Thursday,1577383680,1752648,410880,-1.615699,54.959784,8.634,1.289333333,381.7091843,45.50978667,26
