Sensor Name,Timestamp,Week,Week Day,Date,Unix,Slice,Relative Time,Longitude,Latitude,mean_PM10,mean_PM1,mean_CO,mean_NO2,Time
PER_AIRMON_MESH1764150,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.6135,54.97768000000001,6.410769230769229,1.5136538461538462,227.98704871527764,22.62360666666669,Day
PER_AIRMON_MESH1764150,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.6135,54.97768000000001,4.561632653061225,1.2367346938775508,203.0063547152775,18.83368333333333,Night
PER_AIRMON_MESH1764150,2019-12-02 07:00:00,1,Monday,2,1575269580,1750299,111180,-1.6135,54.97768000000001,5.408125000000002,1.5495833333333335,206.00863059027782,40.92961055555556,Day
PER_AIRMON_MESH1764150,2019-12-02 19:00:00,1,Monday,2,1575312780,1750347,154380,-1.6135,54.97768000000001,5.656326530612244,1.4214285714285715,182.30691272222217,30.221104444444432,Night
PER_AIRMON_MESH1764150,2019-12-03 07:00:00,1,Tuesday,3,1575355980,1750395,197580,-1.6135,54.97768000000001,7.201176470588234,1.9888235294117649,263.8148843125003,44.716948888888886,Day
PER_AIRMON_MESH1764150,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.6135,54.97768000000001,15.066199999999998,4.2368,461.85663988888837,40.65659277777773,Night
PER_AIRMON_MESH1764150,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.6135,54.97768000000001,8.27203703703704,2.113888888888889,263.3614038819443,46.62073611111114,Day
PER_AIRMON_MESH1764150,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.6135,54.97768000000001,7.199807692307695,1.1276923076923075,230.10303097916665,34.64403944444447,Night
PER_AIRMON_MESH1764150,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.6135,54.97768000000001,4.243333333333334,0.44395833333333323,210.81360877777817,49.12372016689849,Day
PER_AIRMON_MESH1764150,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.6135,54.97768000000001,1.5406896551724136,0.4201724137931032,217.92292490972224,39.75512067039107,Night
PER_AIRMON_MESH1764150,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.6135,54.97768000000001,4.815799999999999,0.9524000000000001,246.03201812500023,45.90800500695408,Day
PER_AIRMON_MESH1764150,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.6135,54.97768000000001,5.2455357142857135,0.7732142857142857,225.6355876597221,32.67043111111114,Night
PER_AIRMON_MESH1764150,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.6135,54.97768000000001,4.33,1.0782692307692305,259.28235092361115,43.855256111111125,Day
PER_AIRMON_MESH1764150,2019-12-07 19:00:00,1,Saturday,7,1575744780,1750827,586380,-1.6135,54.97768000000001,4.538,1.2650000000000001,280.8944075333332,39.33122933333335,Night
PER_AIRMON_MESH1973150,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.615699,54.959784,7.757666666666669,1.7850694444444437,364.8093500972224,47.64925277777781,Day
PER_AIRMON_MESH1973150,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.615699,54.959784,4.548263888888885,1.154,319.7538131944445,29.245671666666674,Night
PER_AIRMON_MESH1973150,2019-12-02 07:00:00,1,Monday,2,1575269580,1750299,111180,-1.615699,54.959784,4.185736111111109,0.8737777777777784,362.99691986091767,51.96808277777777,Day
PER_AIRMON_MESH1973150,2019-12-02 19:00:00,1,Monday,2,1575312780,1750347,154380,-1.615699,54.959784,4.369236111111113,0.7408333333333336,326.62402947222245,35.01685388888888,Night
PER_AIRMON_MESH1973150,2019-12-03 07:00:00,1,Tuesday,3,1575355980,1750395,197580,-1.615699,54.959784,6.77044444444444,1.5983750000000003,426.76930393557427,75.4029355555556,Day
PER_AIRMON_MESH1973150,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.615699,54.959784,19.757097222222207,5.738361111111116,576.6355122739916,79.30202944444447,Night
PER_AIRMON_MESH1973150,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.615699,54.959784,5.594861111111115,1.284152777777778,374.34882409596673,63.9677833333333,Day
PER_AIRMON_MESH1973150,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.615699,54.959784,6.130986111111117,0.8771666666666664,351.61329984027793,42.42397555555556,Night
PER_AIRMON_MESH1973150,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.615699,54.959784,2.718847222222219,0.22536111111111165,335.93924535416664,50.09139888888889,Day
PER_AIRMON_MESH1973150,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.615699,54.959784,1.1484583333333338,0.129888888888889,347.89373553472234,41.14069277777776,Night
PER_AIRMON_MESH1973150,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.615699,54.959784,3.217388888888886,0.31122222222222223,361.93463040277766,51.703707777777836,Day
PER_AIRMON_MESH1973150,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.615699,54.959784,4.18895833333333,0.44158333333333366,337.1624552152779,36.63164333333334,Night
PER_AIRMON_MESH1973150,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.615699,54.959784,2.192111111111107,0.2492222222222218,358.2167899583332,45.78431888888888,Day
PER_AIRMON_MESH1973150,2019-12-07 19:00:00,1,Saturday,7,1575744780,1750827,586380,-1.615699,54.959784,2.7788999999999997,0.6276333333333338,348.0764581333332,41.0215373333333,Night
PER_AIRMON_MESH1906150,2019-12-01 07:00:00,1,Sunday,1,1575183600,1750204,25200,-1.6093790000000001,54.973601,,,212.58637729166665,35.93524,Day
PER_AIRMON_MESH1906150,2019-12-01 19:00:00,1,Sunday,1,1575226800,1750252,68400,-1.6093790000000001,54.973601,,,166.10233520833324,15.372596521739133,Night
PER_AIRMON_MESH1906150,2019-12-02 07:00:00,1,Monday,2,1575270000,1750300,111600,-1.6093790000000001,54.973601,,,207.29282760416663,45.689640000000004,Day
PER_AIRMON_MESH1906150,2019-12-02 19:00:00,1,Monday,2,1575313200,1750348,154800,-1.6093790000000001,54.973601,,,177.0959095833333,7.401351111111111,Night
PER_AIRMON_MESH1906150,2019-12-03 07:00:00,1,Tuesday,3,1575356400,1750396,198000,-1.6093790000000001,54.973601,,,254.77204166666664,47.76625666666666,Day
PER_AIRMON_MESH1906150,2019-12-03 19:00:00,1,Tuesday,3,1575399600,1750444,241200,-1.6093790000000001,54.973601,,,447.45784187500016,30.68723999999999,Night
PER_AIRMON_MESH1906150,2019-12-04 07:00:00,1,Wednesday,4,1575442800,1750492,284400,-1.6093790000000001,54.973601,,,236.76765614583326,33.36428166666666,Day
PER_AIRMON_MESH1906150,2019-12-04 19:00:00,1,Wednesday,4,1575486000,1750540,327600,-1.6093790000000001,54.973601,,,228.92640989583333,13.023434871794871,Night
PER_AIRMON_MESH1906150,2019-12-05 07:00:00,1,Thursday,5,1575529200,1750588,370800,-1.6093790000000001,54.973601,,,218.48203,21.38319833333333,Day
PER_AIRMON_MESH1906150,2019-12-05 19:00:00,1,Thursday,5,1575572400,1750636,414000,-1.6093790000000001,54.973601,,,216.88482656249994,8.772537297297298,Night
PER_AIRMON_MESH1906150,2019-12-06 07:00:00,1,Friday,6,1575615600,1750684,457200,-1.6093790000000001,54.973601,,,272.5165598958333,39.48720666666667,Day
PER_AIRMON_MESH1906150,2019-12-06 19:00:00,1,Friday,6,1575658800,1750732,500400,-1.6093790000000001,54.973601,,,234.58421270833333,14.661770232558133,Night
PER_AIRMON_MESH1906150,2019-12-07 07:00:00,1,Saturday,7,1575702000,1750780,543600,-1.6093790000000001,54.973601,,,263.2674168749999,33.46376500000001,Day
PER_AIRMON_MESH1906150,2019-12-07 19:00:00,1,Saturday,7,1575745200,1750828,586800,-1.6093790000000001,54.973601,,,240.231763,9.076640000000001,Night
PER_AIRMON_MESH1921150,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.60345,54.965674,6.181529411764704,1.928794117647059,255.85537864583333,37.29559666666666,Day
PER_AIRMON_MESH1921150,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.60345,54.965674,4.321375739644965,1.4672928994082834,196.92561593750008,17.27751333333333,Night
PER_AIRMON_MESH1921150,2019-12-02 07:00:00,1,Monday,2,1575269580,1750299,111180,-1.60345,54.965674,3.996502976190478,1.2330059523809525,254.3620123958333,50.42622166666666,Day
PER_AIRMON_MESH1921150,2019-12-02 19:00:00,1,Monday,2,1575312780,1750347,154380,-1.60345,54.965674,4.110281065088755,1.0677071005917158,201.3606541666666,22.304554999999993,Night
PER_AIRMON_MESH1921150,2019-12-03 07:00:00,1,Tuesday,3,1575355980,1750395,197580,-1.60345,54.965674,6.200848214285713,1.9705505952380973,342.63504791666657,67.88711333333332,Day
PER_AIRMON_MESH1921150,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.60345,54.965674,19.949657738095237,7.436324404761895,446.68086395833325,66.70741333333332,Night
PER_AIRMON_MESH1921150,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.60345,54.965674,4.8362426900584765,1.4954824561403501,245.3795828125,62.225179999999995,Day
PER_AIRMON_MESH1921150,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.60345,54.965674,5.31920588235294,0.9911470588235306,223.5208582978724,34.57194666666667,Night
PER_AIRMON_MESH1921150,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.60345,54.965674,2.457395833333333,0.3199999999999994,220.77202999999994,44.849280000000014,Day
PER_AIRMON_MESH1921150,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.60345,54.965674,1.0316715976331372,0.19707100591716,214.11020531250009,26.161688333333334,Night
PER_AIRMON_MESH1921150,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.60345,54.965674,2.81732142857143,0.4561458333333333,268.73977739583336,49.60881333333333,Day
PER_AIRMON_MESH1921150,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.60345,54.965674,3.651860119047618,0.6422619047619047,232.3805409375,23.97344666666667,Night
PER_AIRMON_MESH1921150,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.60345,54.965674,1.899689349112428,0.3368934911242604,260.20988520833333,40.25503,Day
PER_AIRMON_MESH1921150,2019-12-07 19:00:00,1,Saturday,7,1575744780,1750827,586380,-1.60345,54.965674,2.8948214285714307,0.988321428571428,236.938972,31.685519999999997,Night
PER_EMOTE_2201,2019-12-01 07:00:00,1,Sunday,1,1575183240,1750203,24840,-1.6259270000000001,54.975575,,,403.4167822333301,37.72347196272297,Day
PER_EMOTE_2201,2019-12-01 19:00:00,1,Sunday,1,1575226440,1750251,68040,-1.6259270000000001,54.975575,,,329.6457404398251,27.98019458185141,Night
PER_EMOTE_2201,2019-12-03 07:00:00,1,Tuesday,3,1575355980,1750395,197580,-1.6259270000000001,54.975575,,,361.2134496014586,51.779637319518514,Day
PER_EMOTE_2201,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.6259270000000001,54.975575,,,510.25719407322094,61.49478830741147,Night
PER_EMOTE_2201,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.6259270000000001,54.975575,,,193.6063148997716,38.71169644321521,Day
PER_EMOTE_2201,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.6259270000000001,54.975575,,,199.15391338146222,28.436924252913094,Night
PER_EMOTE_2201,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.6259270000000001,54.975575,,,37.888881134662185,25.561459445463,Day
PER_EMOTE_2201,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.6259270000000001,54.975575,,,230.32541637297948,30.888659444625695,Night
PER_EMOTE_2201,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.6259270000000001,54.975575,,,512.9279790337813,50.09151726330443,Day
PER_EMOTE_2201,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.6259270000000001,54.975575,,,401.46879244647596,31.470204814118755,Night
PER_EMOTE_2201,2019-12-07 07:00:00,1,Saturday,7,1575701640,1750779,543240,-1.6259270000000001,54.975575,,,420.1515374404359,32.209950473098026,Day
PER_EMOTE_2201,2019-12-07 19:00:00,1,Saturday,7,1575744780,1750827,586380,-1.6259270000000001,54.975575,,,366.7020338650069,30.768627175990378,Night
PER_EMOTE_1408,2019-12-01 07:00:00,1,Sunday,1,1575183240,1750203,24840,-1.614991,54.969449,,,462.4541441572006,36.4442285764774,Day
PER_EMOTE_1408,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.614991,54.969449,,,361.6060837734424,26.45265912960109,Night
PER_EMOTE_1408,2019-12-02 07:00:00,1,Monday,2,1575269640,1750299,111240,-1.614991,54.969449,,,325.98735761535005,44.08220171236356,Day
PER_EMOTE_1408,2019-12-02 19:00:00,1,Monday,2,1575312780,1750347,154380,-1.614991,54.969449,,,207.6980285759367,28.382480443904495,Night
PER_EMOTE_1408,2019-12-03 07:00:00,1,Tuesday,3,1575355980,1750395,197580,-1.614991,54.969449,,,430.4900865361644,52.37690196483677,Day
PER_EMOTE_1408,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.614991,54.969449,,,356.2092216254541,61.18952688452501,Night
PER_EMOTE_1408,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.614991,54.969449,,,293.6919747322049,47.00078772099276,Day
PER_EMOTE_1408,2019-12-04 19:00:00,1,Wednesday,4,1575485640,1750539,327240,-1.614991,54.969449,,,301.9324355443494,31.88681340942868,Night
PER_EMOTE_1408,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.614991,54.969449,,,119.1327321847683,35.138371720157345,Day
PER_EMOTE_1408,2019-12-05 19:00:00,1,Thursday,5,1575572280,1750635,413880,-1.614991,54.969449,,,387.79211558409924,34.75829247153235,Night
PER_EMOTE_1408,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.614991,54.969449,,,645.763745088015,47.291417427373425,Day
PER_EMOTE_1408,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.614991,54.969449,,,462.14057909982495,34.78773385870426,Night
PER_EMOTE_1408,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.614991,54.969449,,,456.72063387622035,38.52915748055061,Day
PER_EMOTE_1408,2019-12-07 19:00:00,1,Saturday,7,1575744900,1750827,586500,-1.614991,54.969449,,,453.3325166898808,34.29073013647213,Night
PER_EMOTE_2604,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.618759,54.975986999999996,,,377.93541293154067,27.665292389131764,Day
PER_EMOTE_2604,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.618759,54.975986999999996,,,259.9848250805452,21.974525046696513,Night
PER_EMOTE_2604,2019-12-02 07:00:00,1,Monday,2,1575269640,1750299,111240,-1.618759,54.975986999999996,,,379.66673170658026,31.442904347254593,Day
PER_EMOTE_2604,2019-12-02 19:00:00,1,Monday,2,1575312840,1750347,154440,-1.618759,54.975986999999996,,,302.151877139906,26.7156866504056,Night
PER_EMOTE_2604,2019-12-03 07:00:00,1,Tuesday,3,1575356040,1750395,197640,-1.618759,54.975986999999996,,,539.8210106651928,44.05555745959945,Day
PER_EMOTE_2604,2019-12-03 19:00:00,1,Tuesday,3,1575399240,1750443,240840,-1.618759,54.975986999999996,,,569.7070638284814,52.930125753326266,Night
PER_EMOTE_2604,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.618759,54.975986999999996,,,578.3968020384152,46.163702065461614,Day
PER_EMOTE_2604,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.618759,54.975986999999996,,,449.04877631686315,32.72125266204391,Night
PER_EMOTE_2604,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.618759,54.975986999999996,,,434.9136329718218,34.525615868412125,Day
PER_EMOTE_2604,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.618759,54.975986999999996,,,534.0968918743308,42.73617544773032,Night
PER_EMOTE_2604,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.618759,54.975986999999996,,,698.8481155613972,38.44243984913391,Day
PER_EMOTE_2604,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.618759,54.975986999999996,,,516.1101802014902,26.221633224708338,Night
PER_EMOTE_2604,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.618759,54.975986999999996,,,607.0073531060215,30.22405095503575,Day
PER_EMOTE_2604,2019-12-07 19:00:00,1,Saturday,7,1575744900,1750827,586500,-1.618759,54.975986999999996,,,655.0631453314539,28.517995092039065,Night
PER_EMOTE_2601,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.616611,54.98194399999999,,,281.250205843949,18.634007512646377,Day
PER_EMOTE_2601,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.616611,54.98194399999999,,,281.62003303145735,18.991133682822174,Night
PER_EMOTE_2601,2019-12-02 07:00:00,1,Monday,2,1575269580,1750299,111180,-1.616611,54.98194399999999,,,247.68754026340778,22.771475545388196,Day
PER_EMOTE_2601,2019-12-02 19:00:00,1,Monday,2,1575312840,1750347,154440,-1.616611,54.98194399999999,,,229.16459771170744,20.05047768799714,Night
PER_EMOTE_2601,2019-12-03 07:00:00,1,Tuesday,3,1575356040,1750395,197640,-1.616611,54.98194399999999,,,395.38899467284756,27.000506939381662,Day
PER_EMOTE_2601,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.616611,54.98194399999999,,,601.6462965813081,27.489535086260563,Night
PER_EMOTE_2601,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.616611,54.98194399999999,,,432.6283256574676,28.30111504296852,Day
PER_EMOTE_2601,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.616611,54.98194399999999,,,353.51475685974293,26.422570783417342,Night
PER_EMOTE_2601,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.616611,54.98194399999999,,,275.3320528644773,30.747296460423456,Day
PER_EMOTE_2601,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.616611,54.98194399999999,,,345.9799492707338,37.96080242941566,Night
PER_EMOTE_2601,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.616611,54.98194399999999,,,449.04192822206494,30.65354517072463,Day
PER_EMOTE_2601,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.616611,54.98194399999999,,,370.18154469998535,24.135958633962048,Night
PER_EMOTE_2601,2019-12-07 07:00:00,1,Saturday,7,1575701640,1750779,543240,-1.616611,54.98194399999999,,,444.44407334679124,26.299605006530463,Day
PER_EMOTE_2601,2019-12-07 19:00:00,1,Saturday,7,1575744960,1750827,586560,-1.616611,54.98194399999999,,,462.15885246187247,28.99751238597305,Night
PER_EMOTE_1412,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.616422,54.969878,,,661.1120431029584,34.29001901498871,Day
PER_EMOTE_1412,2019-12-01 19:00:00,1,Sunday,1,1575226440,1750251,68040,-1.616422,54.969878,,,626.1041076917788,25.715642375505873,Night
PER_EMOTE_1412,2019-12-02 07:00:00,1,Monday,2,1575269640,1750299,111240,-1.616422,54.969878,,,617.1012889366827,37.2930410656283,Day
PER_EMOTE_1412,2019-12-02 19:00:00,1,Monday,2,1575312780,1750347,154380,-1.616422,54.969878,,,553.8052997467454,23.686854814046033,Night
PER_EMOTE_1412,2019-12-03 07:00:00,1,Tuesday,3,1575356100,1750395,197700,-1.616422,54.969878,,,457.15814839228636,40.338288350315246,Day
PER_EMOTE_1412,2019-12-03 19:00:00,1,Tuesday,3,1575399360,1750443,240960,-1.616422,54.969878,,,476.35264984431603,52.134488744691446,Night
PER_EMOTE_1412,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.616422,54.969878,,,408.1204954711003,38.70883035718316,Day
PER_EMOTE_1412,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.616422,54.969878,,,344.63401764704855,28.253203101503402,Night
PER_EMOTE_1412,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.616422,54.969878,,,342.7968613756483,28.86026122529699,Day
PER_EMOTE_1412,2019-12-05 19:00:00,1,Thursday,5,1575572100,1750635,413700,-1.616422,54.969878,,,177.77951345936953,28.54112670214146,Night
PER_EMOTE_1412,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.616422,54.969878,,,393.5896408117969,37.04283910952082,Day
PER_EMOTE_1412,2019-12-06 19:00:00,1,Friday,6,1575658560,1750731,500160,-1.616422,54.969878,,,533.9261945646084,27.484903409979207,Night
PER_EMOTE_1412,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.616422,54.969878,,,432.32904745435286,29.176459846374264,Day
PER_EMOTE_1412,2019-12-07 19:00:00,1,Saturday,7,1575745380,1750828,586980,-1.616422,54.969878,,,369.26152241151823,29.061140806062514,Night
PER_EMOTE_2404,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.616997,54.979813,,,343.3193671529351,32.29507939735949,Day
PER_EMOTE_2404,2019-12-01 19:00:00,1,Sunday,1,1575226440,1750251,68040,-1.616997,54.979813,,,315.1120372180068,26.515162463999733,Night
PER_EMOTE_2404,2019-12-02 07:00:00,1,Monday,2,1575269580,1750299,111180,-1.616997,54.979813,,,304.8732473599052,40.953158814353,Day
PER_EMOTE_2404,2019-12-02 19:00:00,1,Monday,2,1575312840,1750347,154440,-1.616997,54.979813,,,199.53977934546208,20.35956804978207,Night
PER_EMOTE_2404,2019-12-03 07:00:00,1,Tuesday,3,1575356040,1750395,197640,-1.616997,54.979813,,,346.11339506111756,40.74442267281063,Day
PER_EMOTE_2404,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.616997,54.979813,,,582.3743927435835,69.62048291119856,Night
PER_EMOTE_2404,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.616997,54.979813,,,333.0123987041401,52.13700885573355,Day
PER_EMOTE_2404,2019-12-04 19:00:00,1,Wednesday,4,1575485640,1750539,327240,-1.616997,54.979813,,,273.9664468827344,36.484764967539434,Night
PER_EMOTE_2404,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.616997,54.979813,,,187.87967627105485,35.503417337036474,Day
PER_EMOTE_2404,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.616997,54.979813,,,387.71454419907883,45.005076189617775,Night
PER_EMOTE_2404,2019-12-06 07:00:00,1,Friday,6,1575615240,1750683,456840,-1.616997,54.979813,,,643.9709084323005,62.902415573513395,Day
PER_EMOTE_2404,2019-12-06 19:00:00,1,Friday,6,1575658500,1750731,500100,-1.616997,54.979813,,,462.7414194221545,36.456276635975215,Night
PER_EMOTE_2404,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.616997,54.979813,,,497.87243632951663,44.24638843001308,Day
PER_EMOTE_2404,2019-12-07 19:00:00,1,Saturday,7,1575744960,1750827,586560,-1.616997,54.979813,,,543.4073179949579,49.93119295829637,Night
PER_EMOTE_2206,2019-12-01 07:00:00,1,Sunday,1,1575183240,1750203,24840,-1.626372,54.976079000000006,,,343.3501457796898,27.09163885394288,Day
PER_EMOTE_2206,2019-12-01 19:00:00,1,Sunday,1,1575226440,1750251,68040,-1.626372,54.976079000000006,,,324.0491221595063,24.03906808982119,Night
PER_EMOTE_2206,2019-12-03 07:00:00,1,Tuesday,3,1575356040,1750395,197640,-1.626372,54.976079000000006,,,410.90220636031273,41.37966076059313,Day
PER_EMOTE_2206,2019-12-03 19:00:00,1,Tuesday,3,1575399180,1750443,240780,-1.626372,54.976079000000006,,,556.6428510094552,50.79061980320511,Night
PER_EMOTE_2206,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.626372,54.976079000000006,,,396.8461968854791,43.707123141552486,Day
PER_EMOTE_2206,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.626372,54.976079000000006,,,289.1090137381963,30.901213357577124,Night
PER_EMOTE_2206,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.626372,54.976079000000006,,,255.86533756316427,36.3348975234698,Day
PER_EMOTE_2206,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.626372,54.976079000000006,,,331.54137684786775,35.311434970300745,Night
PER_EMOTE_2206,2019-12-06 07:00:00,1,Friday,6,1575615180,1750683,456780,-1.626372,54.976079000000006,,,451.27278804511053,34.823861532540214,Day
PER_EMOTE_2206,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.626372,54.976079000000006,,,381.0259012500982,24.875885493384544,Night
PER_EMOTE_2206,2019-12-07 07:00:00,1,Saturday,7,1575701640,1750779,543240,-1.626372,54.976079000000006,,,464.9443401787541,29.210710362542844,Day
PER_EMOTE_2206,2019-12-07 19:00:00,1,Saturday,7,1575744960,1750827,586560,-1.626372,54.976079000000006,,,403.8141407528836,28.27867753297871,Night
PER_EMOTE_2405,2019-12-01 07:00:00,1,Sunday,1,1575183180,1750203,24780,-1.616803,54.980411,,,495.7211119528089,33.86453002075787,Day
PER_EMOTE_2405,2019-12-01 19:00:00,1,Sunday,1,1575226380,1750251,67980,-1.616803,54.980411,,,440.007883790659,28.67593570146548,Night
PER_EMOTE_2405,2019-12-02 07:00:00,1,Monday,2,1575269580,1750299,111180,-1.616803,54.980411,,,489.9212626663693,41.66280573213521,Day
PER_EMOTE_2405,2019-12-02 19:00:00,1,Monday,2,1575312840,1750347,154440,-1.616803,54.980411,,,211.5417365628374,21.564292061489457,Night
PER_EMOTE_2405,2019-12-03 07:00:00,1,Tuesday,3,1575356040,1750395,197640,-1.616803,54.980411,,,483.3649298430122,45.78988282497886,Day
PER_EMOTE_2405,2019-12-03 19:00:00,1,Tuesday,3,1575399240,1750443,240840,-1.616803,54.980411,,,462.8745770848052,69.13351877536851,Night
PER_EMOTE_2405,2019-12-04 07:00:00,1,Wednesday,4,1575442380,1750491,283980,-1.616803,54.980411,,,335.44244045377997,47.22069611162351,Day
PER_EMOTE_2405,2019-12-04 19:00:00,1,Wednesday,4,1575485580,1750539,327180,-1.616803,54.980411,,,288.27763076810305,34.67678237655679,Night
PER_EMOTE_2405,2019-12-05 07:00:00,1,Thursday,5,1575528780,1750587,370380,-1.616803,54.980411,,,132.42640551501606,33.300674735109304,Day
PER_EMOTE_2405,2019-12-05 19:00:00,1,Thursday,5,1575571980,1750635,413580,-1.616803,54.980411,,,378.36949136054,40.312937480121185,Night
PER_EMOTE_2405,2019-12-06 07:00:00,1,Friday,6,1575615240,1750683,456840,-1.616803,54.980411,,,828.6310418686311,59.821076479283875,Day
PER_EMOTE_2405,2019-12-06 19:00:00,1,Friday,6,1575658380,1750731,499980,-1.616803,54.980411,,,488.53800327769625,35.34344003711776,Night
PER_EMOTE_2405,2019-12-07 07:00:00,1,Saturday,7,1575701580,1750779,543180,-1.616803,54.980411,,,552.9751488920408,41.609708148662406,Day
PER_EMOTE_2405,2019-12-07 19:00:00,1,Saturday,7,1575744960,1750827,586560,-1.616803,54.980411,,,574.3115978526429,45.23283068821479,Night
